"";"study.es";"study";"year";"country";"rob";"disorder";"therapy";"patient";"improved.ig";"n.ig";"improved.cg";"n.cg";"plogit.ig";"se.plogit.ig";"plogit.cg";"se.plogit.cg";"logrr";"se.logrr";"reference"
"329";"Ekkers, 2011";"Ekkers, 2011";2011;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Older Adults";8;53;1;40;-1,72722094809048;0,383695481107378;-3,66356164612965;1,01273936708367;1,45622137559864;0,860773360810183;"Ekkers W, Korrelboom K, Huijbrechts I, Smits N, Cuijpers P, Gaag M. Competitive memory training for treating depression and rumination in depressed older adults: A randomized controlled trial. Behaviour Research and Therapy. 2011;49(10):588-96."
"330";"Elkin, 1989 - ipt";"Elkin, 1989";1989;"North America";"low";"Depression";"Interpersonal Therapy";"Adults";31;61;20;62;0,032789822822991;0,256108176069141;-0,741937344729377;0,271679082392303;0,445692041617109;0,219696055834609;"Elkin I, Shea MT, Watkins JT, Imber SD, Sotsky SM, Collins JF, et al. National institute of mental health treatment of depression collaborative research program. General effectiveness of treatments. Archives of General Psychiatry. 1989;46(11):971-82; discussion 83."
"331";"Elkin, 1989 - cbt";"Elkin, 1989";1989;"North America";"low";"Depression";"Cognitive Behavior Therapy";"Adults";27;59;20;62;-0,169899036795397;0,261317885030928;-0,741937344729377;0,271679082392303;0,342951362718935;0,228773690531579;"Elkin I, Shea MT, Watkins JT, Imber SD, Sotsky SM, Collins JF, et al. National institute of mental health treatment of depression collaborative research program. General effectiveness of treatments. Archives of General Psychiatry. 1989;46(11):971-82; discussion 83."
"332";"Embling, 2002";"Embling, 2002";2002;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";10;19;0;19;0,105360515657826;0,459468291736341;-3,66356164612965;1,43222974807887;3,04452243772342;1,41162105137108;"Embling S. The effectiveness of cognitive behavioural therapy in depression. Nursing Standard. 2002;17(14-15):33-41."
"333";"Euteneuer, 2017 - cbt-c";"Euteneuer, 2017";2017;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";16;34;5;30;-0,117783035656384;0,343592135468138;-1,6094379124341;0,489897948556636;0,975379648244161;0,425031586981443;"Euteneuer, F., Dannehl, K., Del Rey, A., Engler, H., Schedlowski, M., & Rief, W. (2017). Immunological effects of behavioral activation with exercise in major depression: An exploratory randomized controlled trial. Translational Psychiatry, 7(5)."
"334";"Euteneuer, 2017 - cbt-e";"Euteneuer, 2017";2017;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";16;34;5;30;-0,117783035656384;0,343592135468138;-1,6094379124341;0,489897948556636;0,975379648244161;0,425031586981443;"Euteneuer, F., Dannehl, K., Del Rey, A., Engler, H., Schedlowski, M., & Rief, W. (2017). Immunological effects of behavioral activation with exercise in major depression: An exploratory randomized controlled trial. Translational Psychiatry, 7(5)."
"335";"Euteneuer, 2022";"Euteneuer, 2022";2022;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Adults";12;40;5;40;-0,847297860387204;0,345032779671177;-1,94591014905531;0,478091443733758;0,82098055206983;0,460907220347869;"Euteneuer, F., Neuert, M., Salzmann, S., Fischer, S., Ehlert, U., & Rief, W. (2022). Does psychological treatment of major depression reduce cardiac risk biomarkers? An exploratory randomized controlled trial. Psychological medicine, 1-15. doi:10.1017/S0033291722000447"
"336";"Ewais, 2021";"Ewais, 2021";2021;"Australia";"low";"Depression";"3rd-Wave CBT";"Young Adults";10;33;2;31;-0,832909122935104;0,3787852437326;-2,67414864942653;0,731083277486696;1,37352663228989;0,65851447761109;"Ewais, T., et al. (2021). ""Mindfulness based cognitive therapy for youth with inflammatory bowel disease and depression - Findings from a pilot randomised controlled trial."" J Psychosom Res 149: 110594."
"337";"Fann, 2015 - t";"Fann, 2015";2015;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";13;40;13;42;-0,730887508542792;0,337579789027889;-0,802346472524937;0,333775127209573;0,0482021018178777;0,31611292026545;"Fann JR, Bombardier CH, Vannoy S, Dyer J, Ludman E, Dikmen S, et al. Telephone and in-person cognitive behavioral therapy for major depression after traumatic brain injury: A randomized controlled trial. Journal of neurotrauma. 2015;32(1):45-57."
"338";"Fann, 2015 - ip";"Fann, 2015";2015;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";5;18;13;42;-0,955511445027436;0,526234811584218;-0,802346472524937;0,333775127209573;-0,0662082493598664;0,422266254954733;"Fann JR, Bombardier CH, Vannoy S, Dyer J, Ludman E, Dikmen S, et al. Telephone and in-person cognitive behavioral therapy for major depression after traumatic brain injury: A randomized controlled trial. Journal of neurotrauma. 2015;32(1):45-57."
"339";"Floyd, 2004 - ind";"Floyd, 2004";2004;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Older Adults";6;16;1;14;-0,510825623765991;0,516397779494322;-2,56494935746154;1,03774904332554;1,33712533731342;0,831228754715199;"Floyd M, Scogin F, McKendree-Smith NL, Floyd DL, Rokke PD. Cognitive therapy for depression: A comparison of individual psychotherapy and bibliotherapy for depressed older adults. Behavior modification. 2004;28(2):297-318."
"340";"Floyd, 2004 - bib";"Floyd, 2004";2004;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Older Adults";5;16;1;14;-0,78845736036427;0,539359889970594;-2,56494935746154;1,03774904332554;1,17007125265025;0,847887534191539;"Floyd M, Scogin F, McKendree-Smith NL, Floyd DL, Rokke PD. Cognitive therapy for depression: A comparison of individual psychotherapy and bibliotherapy for depressed older adults. Behavior modification. 2004;28(2):297-318."
"341";"Folke, 2012";"Folke, 2012";2012;"Europe";"high";"Depression";"3rd-Wave CBT";"Adults";6;18;2;16;-0,693147180559945;0,5;-1,94591014905531;0,755928946018454;0,841101093849692;0,662711128008304;"Folke F, Parling T, Melin L. Acceptance and commitment therapy for depression: A preliminary randomized clinical trial for unemployed on long-term sick leave. Cognitive and Behavioral Practice. 2012;19(4):583-94."
"342";"Fonagy, 2015";"Fonagy, 2015";2015;"Europe";"low";"Depression";"Other Psychological Treatment";"Adults";8;67;5;62;-1,99809590222588;0,376761400016473;-2,43361335540045;0,466415972763715;0,358357030121717;0,518314987075327;"Fonagy P, Rost F, Carlyle JA, McPherson S, Thomas R, Pasco Fearon RM, et al. Pragmatic randomized controlled trial of long-term psychoanalytic psychotherapy for treatment-resistant depression: The Tavistock Adult Depression Study (TADS). World Psychiatry. 2015;14(3):312-21."
"343";"Forsell, 2017";"Forsell, 2017";2017;"Europe";"low";"Depression";"Cognitive Behavior Therapy";"Adults";4;22;2;20;-1,50407739677627;0,552770798392567;-2,19722457733622;0,74535599249993;0,494696241836107;0,727321998823698;"Forsell E, Bendix M, Holländare F, et al. Internet delivered cognitive behavior therapy for antenatal depression: A randomised controlled trial. Journal of Affective Disorders 2017; 221: 56-64."
"344";"Freedland, 2009 - cbt";"Freedland, 2009";2009;"North America";"low";"Depression";"Cognitive Behavior Therapy";"Older Adults";30;41;16;40;1,00330210886378;0,352480388450796;-0,405465108108164;0,322748612183951;0,589974849582672;0,211199437227238;"Freedland KE, Skala JA, Carney RM, Rubin EH, Lustman PJ, D·vila-Rom·n VG, et al. Treatment of depression after coronary artery bypass surgery: A randomized controlled trial. Archives of General Psychiatry. 2009;66(4):387-96."
"345";"Freedland, 2009 - ssm";"Freedland, 2009";2009;"North America";"low";"Depression";"Other Psychological Treatment";"Older Adults";28;42;16;40;0,693147180559945;0,327326835353989;-0,405465108108164;0,322748612183951;0,498341604550192;0,217883019335856;"Freedland KE, Skala JA, Carney RM, Rubin EH, Lustman PJ, D·vila-Rom·n VG, et al. Treatment of depression after coronary artery bypass surgery: A randomized controlled trial. Archives of General Psychiatry. 2009;66(4):387-96."
"346";"Freedland, 2015";"Freedland, 2015";2015;"North America";"low";"Depression";"Cognitive Behavior Therapy";"Older Adults";61;79;42;79;1,22050210627715;0,268233104180872;0,126751705639144;0,225469622868693;0,369533098882101;0,120964216452343;"Freedland KE, Carney RM, Rich MW, Steinmeyer BC, Rubin EH. Cognitive behavior therapy for depression and self-care in heart failure patients: A randomized clinical trial. JAMA Internal Medicine. 2015;175(11):1773-82."
"347";"Gumley, 2017";"Gumley, 2017";2017;"Europe";"low";"Depression";"3rd-Wave CBT";"Adults";6;15;3;14;-0,405465108108164;0,52704627669473;-1,29928298413026;0,65133894727893;0,552347833907551;0,553243882285925;"Gumley, A., White, R., Briggs, A., Ford, I., Barry, S., Stewart, C., . . . McLeod, H. (2017). A parallel group randomised open blinded evaluation of Acceptance and Commitment Therapy for depression after psychosis: pilot trial outcomes (ADAPT). Schizophrenia research, 183, 143-150. Retrieved from http://onlinelibrary.wiley.com/o/cochrane/clcentral/articles/430/CN-01373430/frame.html doi:10.1016/j.schres.2016.11.027"
"348";"Gureje, 2022";"Gureje, 2022";2022;"Europe";"low";"Depression";"Other Psychological Treatment";"Young Adults";78;141;38;101;0,213574100298059;0,16939164292706;-0,505548566665147;0,205399136674671;0,380199464893174;0,14762630158361;"Gureje, O., Oladeji, B. D., Kola, L., Bello, T., Ayinde, O., Faregh, N., . . . Zelkowitz, P. (2022). Effect of intervention delivered by frontline maternal care providers to improve outcome and parenting skills among adolescents with perinatal depression in Nigeria (the RAPiD study): A cluster randomized controlled trial. J Affect Disord, 312, 169-176. doi:10.1016/j.jad.2022.06.032"
"349";"Hagen, 2017";"Hagen, 2017";2017;"Europe";"high";"Depression";"3rd-Wave CBT";"Adults";17;20;1;19;1,73460105538811;0,626224291085149;-2,89037175789616;1,02740233382816;2,40672535224664;0,789776541005489;"Hagen, R., Hjemdal, O., Solem, S., Kennair, L. E. O., Nordahl, H. M., Fisher, P., & Wells, A. (2017). Metacognitive therapy for depression in adults: A waiting list randomized controlled trial with six months follow-up. Frontiers in Psychology, 8."
"350";"Han, 2020 - cbt";"Han, 2020";2020;"Asia";"high";"Depression";"Cognitive Behavior Therapy";"Adults";8;17;3;16;-0,117783035656384;0,485912657903775;-1,46633706879343;0,640512615220349;0,828462694977969;0,534427195031182;"Han YMY, Sze SL, Wong QY, Chan AS. A mind-body lifestyle intervention enhances emotional control in patients with major depressive disorder: a randomized, controlled study. Cognitive, affective & behavioral neuroscience. 2020;20(5):1056-1069."
"351";"Han, 2020 - mbt";"Han, 2020";2020;"Asia";"high";"Depression";"Other Psychological Treatment";"Adults";8;17;3;16;-0,117783035656384;0,485912657903775;-1,46633706879343;0,640512615220349;0,828462694977969;0,534427195031182;"Han YMY, Sze SL, Wong QY, Chan AS. A mind-body lifestyle intervention enhances emotional control in patients with major depressive disorder: a randomized, controlled study. Cognitive, affective & behavioral neuroscience. 2020;20(5):1056-1069."
"352";"Harley, 2008";"Harley, 2008";2008;"North America";"high";"Depression";"3rd-Wave CBT";"Adults";3;10;1;9;-0,847297860387204;0,690065559342354;-2,07944154167984;1,06066017177982;0,747214401830221;0,86710996952412;"Harley R, Sprich S, Safren S, Jacobo M, Fava M. Adaptation of dialectical behavior therapy skills training group for treatment-resistant depression. Journal of Nervous and Mental Disease. 2008;196(2):136-43."
"353";"Hautzinger, 2004";"Hautzinger, 2004";2004;"Europe";"high";"Depression";"Cognitive Behavior Therapy";"Older Adults";17;65;2;35;-1,03798766685167;0,282235473931074;-2,80336038090653;0,728219081254419;1,33339270289548;0,643200332311661;"Hautzinger M, Welz S. Kognitive Verhaltenstherapie bei Depressionen im Alter: Ergebnisse einer kontrollierten Vergleichsstudie unter ambulanten Bedingungen an Depressionen mittleren Schweregrads. = Cognitive behavioral therapy for depressed older outpatients: A controlled, randomized trial. Zeitschrift für Gerontologie und Geriatrie. 2004;37(6):427-35."
"354";"Hemanny, 2019 - tbct";"Hemanny, 2019";2019;"Other";"high";"Depression";"Cognitive Behavior Therapy";"Adults";14;26;3;26;0,154150679827258;0,393397896234722;-2,03688192726104;0,613849814044851;1,42138568093116;0,528401461809539;"Hemanny, C., Carvalho, C., Maia, N., Reis, D., Botelho, A. C., Bonavides, D., . . . De Oliveira, I. R. (2019). Efficacy of trial-based cognitive therapy, behavioral activation and treatment as usual in the treatment of major depressive disorder: Preliminary findings from a randomized clinical trial. CNS Spectrums. doi:10.1017/S1092852919001457"
"355";"Hemanny, 2019 - ba";"Hemanny, 2019";2019;"Other";"high";"Depression";"Behavorial Activation";"Adults";15;24;3;26;0,510825623765991;0,421637021355784;-2,03688192726104;0,613849814044851;1,56654867087133;0,521227627010817;"Hemanny, C., Carvalho, C., Maia, N., Reis, D., Botelho, A. C., Bonavides, D., . . . De Oliveira, I. R. (2019). Efficacy of trial-based cognitive therapy, behavioral activation and treatment as usual in the treatment of major depressive disorder: Preliminary findings from a randomized clinical trial. CNS Spectrums. doi:10.1017/S1092852919001457"
"356";"Hou, 2014";"Hou, 2014";2014;"Asia";"high";"Depression";"Cognitive Behavior Therapy";"Adults";5;104;2;109;-2,98568193770049;0,458367767301552;-3,97968165390196;0,713684660331524;0,83519483821596;0,750410809981058;"Hou Y, Hu P, Zhang Y, Lu Q, Wang D, Yin L, et al. Cognitive behavioral therapy in combination with systemic family therapy improves mild to moderate postpartum depression. Revista Brasileira de Psiquiatria. 2014;36(1):47-52."
"357";"Husain, 2017";"Husain, 2017";2017;"Other";"high";"Depression";"Cognitive Behavior Therapy";"Adults";56;123;15;124;-0,179340928655817;0,181059426684918;-1,98329768112693;0,275392408379883;1,30146517406392;0,257071876273051;"Husain, N., Zulqernain, F., Carter, L.-A., Chaudhry, I., Fatima, B., Kiran, T., . . . Rahman, A. (2017). Treatment of maternal depression in urban slums of Karachi, Pakistan: a randomized controlled trial (RCT) of an integrated maternal psychological and early child development intervention. Asian journal of psychiatry, 29, 63-70."
"358";"Husain, 2021a";"Husain, 2021a";2021;"Other";"high";"Depression";"Cognitive Behavior Therapy";"Adults";238;402;45;372;0,372404245847276;0,101485179449409;-1,98329768112693;0,158997881110905;1,57919892533249;0,144920179020534;"Husain, N., Kiran, T., Fatima, B., Chaudhry, I. B., Husain, M., Shah, S., Bassett, P., Cohen, N., Jafri, F., Naeem, S., Zadeh, Z., Roberts, C., Rahman, A., Naeem, F., Husain, M. I., & Chaudhry, N. (2021). An integrated parenting intervention for maternal depression and child development in a low-resource setting: Cluster randomized controlled trial [Article]. Depress Anxiety, 38(9), 925-939. https://doi.org/10.1002/da.23169 
"
"359";"Husain, 2021b";"Husain, 2021b";2021;"Other";"high";"Depression";"Cognitive Behavior Therapy";"Adults";42;48;0;49;1,94591014905531;0,436435780471985;-4,59511985013459;1,4213381090374;4,46306012812152;1,40808694151379;"Husain, N., Kiran, T., Shah, S., Rahman, A., Raza Ur, R., Saeed, Q., Naeem, S., Bassett, P., Husain, M., Haq, S. U., Jaffery, F., Cohen, N., Naeem, F., & Chaudhry, N. (2021). Efficacy of learning through play plus intervention to reduce maternal depression in women with malnourished children: A randomized controlled trial from Pakistan(✰). J Affect Disord, 278, 78-84. https://doi.org/10.1016/j.jad.2020.09.001 
"
"360";"Jamison, 1995";"Jamison, 1995";1995;"North America";"high";"Depression";"Cognitive Behavior Therapy";"Adults";18;33;1;39;0,182321556793955;0,34960294939005;-3,63758615972639;1,01307245025896;2,67706085705217;0,815814635046382;"Jamison C, Scogin F. The outcome of cognitive bibliotherapy with depressed adults. Journal of Consulting and Clinical Psychology. 1995;63(4):644-50."
